25439,Incredible Hercules (2008) #139,139,23591,90,"""ASSAULT ON NEW OLYMPUS,"" Part 2 (of 4) Hercules leads the New and Mighty Avengers against the overwhelming forces of Hera's New Olympus -- but these are no ordinary foes our heroes face, but the gods themselves! Can the superpredator Wolverine outfox an immortal Huntsman? Can Spider-Man out-webspin the divine Arachne? Can Henry Pym outgrow the giant Argus? And with his love Delphyne Gorgon prepared to slay his mentor Athena, Amadeus Cho must make a final, fateful choice!  Rated T  ...$3.99",, | colorist:Michael Bierek | colorist:Bettie Breitweiser | colorist:Guillem Mari | penciller:Reilly Brown | penciller:Rodney Buchemi | inker:Gabriel Hardman | inker:Jason Paz | writer:Greg Pak | writer:Jeff Parker | writer:Fred Van Lente,, | onsaleDate:2009-12-23T00:00:00-0500 | focDate:2009-12-03T00:00:00-0500 | unlimitedDate:2010-12-02T00:00:00-0500 | digitalPurchaseDate:2013-12-17T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,12

