2421,Captain America (2004) #11,11,45133,37,"The Winter Soldier continues its relentless assault on the very soul of Steve Rogers! Who is the Winter Soldier, and how did he come to be one of the most effective weapons of the Cold War? In this haunting issue, Cap learns the answers to those questions and more. But the answers he receives may make what he has to do next even harder.  ", | Captain America | Winter Soldier, | writer:Ed Brubaker | colorist:Frank D'Armata | penciller (cover):Steve Epting | composer:Guy Erez | letterer:Randy Gentile | music supervisor:David Ari Leon | inker:Mike Perkins,, | onsaleDate:2005-10-26T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2014-02-27T09:14:51-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2005,10

