14132,Wolverine (1988) #186,186,70693,9,, | Iron Man | Wolverine, | letterer:Wes Abbot | letterer:Jimmy Betancourt | letterer:Richard Starkings | editor:Axel Alonso | editor:John Miesegaes | editor:Warren Simons | penciller:Sean Chen | penciller:Terry Dodson | inker:Rachel Dodson | inker:Tom Palmer | penciller (cover):Esad Ribic | colorist:Edgar Tadeo | writer:Frank Tieri,, | onsaleDate:2003-04-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2010-09-01T00:00:00-0400, | printPrice:0 ,2003,2

