5270,Civil War: Front Line (2006) #10,10,99790,7,"The betrayer among the Marvel heroes stands revealed, as war with Atlantis seems inevitable! And Speedball comes face-to-face with his accuser!,2007,1
<br>32 PGS. /Rated T+ ...$2.99 
<br>",, | penciller:Ramon Bachs | penciller:Steve Leiber | letterer:Randy Gentile | writer:Paul Jenkins | inker:John Lucas | colorist:Laura Martin | penciller (cover):John Watson, | Civil War, | onsaleDate:2007-01-03T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2011-02-15T14:22:57-0500 | digitalPurchaseDate:2011-03-16T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
