36925,Ultimate Comics Captain America (2010) #4,4,26332,65,"It's super-soldier versus super-soldier as Cap and Nuke throw down.  With Captain America being pushed to his limits, there's no telling which soldier will come out standing. ",, | writer:Jason Aaron | penciller (cover):Ron Garney,, | onsaleDate:2011-04-06T00:00:00-0400 | focDate:2011-03-23T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2011-04-06T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,4

