29283,Lockjaw and the Pet Avengers Unleashed (2010) #2,2,6767,202,"The Pet Avengers head out for the Savage Land! Featuring, Zabu the Saber-Toothed Tiger!",, | writer:Chris Eliopoulos | penciller:Ig Guara | penciller:Chris Sotomayor,, | onsaleDate:2010-04-14T00:00:00-0400 | focDate:2010-03-18T00:00:00-0400 | unlimitedDate:2011-02-04T00:00:00-0500, | printPrice:2.99 ,2010,4

