13431,Wolverine (2003) #54,54,96052,17,"""EVOLUTION,"" PART 5.   Ever wonder why Wolverine and Sabretooth just can't get along? The reason cuts deeper than you think, True Believer.  Much deeper. And this time, one of them isn't walking away.", | Iron Man | Wolverine, | penciller (cover):Simone Bianchi | writer:Jeph Loeb | letterer:Richard Starkings,, | onsaleDate:2007-05-30T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-05-01T00:00:00-0400 | digitalPurchaseDate:2010-07-27T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99,2007,5
 
