30486,New Mutants (2009) #13,13,49583,32,CHAPTER SEVEN Cyclops tries to prepare his army for war. The X-Men are falling apart at the seams. Sides are being taken in regards to Hope and her importance while Bastion's spy continues to terrorize them from within.  , | New Mutants, | penciler:Adi Granov | penciler:Ibraim Roberson | writer:Zeb Wells,, | onsaleDate:2010-05-12T00:00:00-0400 | focDate:2010-04-22T00:00:00-0400 | unlimitedDate:2011-08-16T14:02:30-0400, | printPrice:2.99 ,2010,5

