14853,Ultimate Spider-Man (2000) #26,26,100415,6,"LEGACY PART 5 With Osborn's newfound ability to turn into the Goblin with a simple injection of Oz, Spider-Man finds himself facing his most powerful enemy ever!",,,, | onsaleDate:2002-11-06T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-03-09T00:00:00-0400 | digitalPurchaseDate:2010-09-14T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,9

