39968,Journey Into Mystery (2011) #626.1,626.1,27877,66,"Everyone in Asgard remembers Young Loki's previous life, but to him they're all strangers. Desperate, Loki eavesdrops on all of the Asgardians' private thoughts, but what he learns may just cost him his life!", | Loki,,, | onsaleDate:2011-08-31T00:00:00-0400 | focDate:2011-08-17T00:00:00-0400 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2012-10-09T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2011,8

