24853,Dark Reign: Young Avengers (2009) #3,3,24221,83,"Norman Osborn was sent to test the Marvel Universe, and now he's testing the Young Avengers, both wannabees and established, by sending his best and brightest against them, to show them that no good deed goes unpunished, and no bad deed unrewarded.  And that dear old lady is still dead.  And those tattoos indicate fascism.  And the deeper the Young Avengers look into the group that would be them, the deeper that group looks back. Rated T  ...$3.99",, | inker:Mark Brooks | inker:Mark Morales | writer:Paul Cornell | other:Chris Eliopoulos | other:Walden Wong | letterer:Cory Petit | colorist:Chris Sotomayor | colorist:Christina Strain, | Dark Reign, | onsaleDate:2009-07-29T00:00:00-0400 | focDate:2009-07-09T00:00:00-0400 | unlimitedDate:2011-04-19T00:00:00-0400 | digitalPurchaseDate:2013-07-23T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,7

