39969,Venom: Flashpoint (2011) #1,1,3829,290,"Collecting AMAZING SPIDER-MAN (1963) #654.1 and material from #654, and VENOM (2011) #1.", | Spider-Man | Venom (Flash Thompson), | penciller:Marcos Martin | penciller:Humberto Ramos | penciller (cover):Tony Moore | writer:Rick Remender | writer:Dan Slott | editor:Jeff Youngquist,, | onsaleDate:2011-07-20T00:00:00-0400 | focDate:2011-07-05T00:00:00-0400, | printPrice:4.99 ,2011,7

