38211,The Mighty Thor (2011) #5,5,44594,26,"Thor and the Surfer battle on the surface of Mars, hundreds of millions of kilometers away from the ultimate Asgardian-Galactus WAR! And meanwhile on Earth, Volstagg is left alone to defend Asgard from hostile invaders... well, all alone, save for Loki who comes bearing the magical gifts of the Weird Sisters that only he can see. Will they REALLY  be the key to saving Thor's life? Who will survive... THE RISE OF THE COSMIC DESTROYER?", | Galactus | Loki | Odin | Sif | Silver Surfer | Thor, | penciller (cover):Olivier Coipel | writer:Matt Fraction | editor:Ralph Macchio | colorist:Laura Martin | inker:Mark Morales | inker:Dexter Vines | penciller:Khoi Pham | letterer:Joe Sabino,, | onsaleDate:2011-08-31T00:00:00-0400 | focDate:2011-08-01T00:00:00-0400 | unlimitedDate:2013-01-17T00:00:00-0500 | digitalPurchaseDate:2011-09-06T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,8

