27304,X-Men Forever (2009) #15,15,17665,107,"GREAT JUMPING ON POINT...the fate of PERFECT STORM! The last time we saw Storm, she was fleeing from the X-Men, having blinded Sabretooth and killed Logan. Now, we turn our focus to Wakanda to see what became of the evil clone of the woman that the X-Men loved and trusted. ALSO: new two-part story starting with Issue 16 as CHRIS CLAREMONT continues his landmark run on X-MEN FOREVER! Don't miss a single panel! Plus, an extra feature detailing a timeline of what other Marvel Universe stories were occurring during the current X-Men Forever saga! Rated A ...$3.99", | X-Men, | writer:Chris Claremont | penciller:Tom Grummett | penciller:Peter Vale | inker:Cory Hamscher | inker:Al Vey | other:Michael Hoskin | colorist:Wil Quintana,, | onsaleDate:2010-01-13T00:00:00-0500 | focDate:2009-12-17T00:00:00-0500 | unlimitedDate:2011-03-02T00:00:00-0500, | printPrice:3.99 ,2010,1

