24031,New Avengers: The Reunion (2009) #2,2,38932,52,"Written by JIM MCCANN,2009,4
<br>Penciled by DAVID LOPEZ
<br>Cover by JO CHEN
<br>Ronin & Mockingbird have found each other again, but they might be wishing they hadn't!  There's a ticking time bomb out there and these two are going to have to either set aside their issues or duke it out before an entire city goes ""BOOM!""  Odds are there'll be a fight!  Plus, what secret has Bobbi been carrying with her since BEFORE the Skrulls abducted her?  Find out here as THE REUNION continues!
<br>Rated A ...$3.99
<br>",, | other:Jo Chen | letterer:Dave Lanphear | inker:Alvaro Lopez | penciller:David Lopez Lopez | writer:Jim McCann | colorist:Daniele Rudoni, | Dark Reign, | onsaleDate:2009-04-01T00:00:00-0400 | focDate:2009-03-12T00:00:00-0400 | unlimitedDate:2010-04-13T00:00:00-0400 | digitalPurchaseDate:2011-09-27T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
