55875,Avengers: Celestial Quest (2001) #4,4,34480,54,,,,, | onsaleDate:2001-04-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2015-09-07T00:00:00-0400 | digitalPurchaseDate:2015-05-19T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,12

