23007,X-Men: Kingbreaker (2008) #1,1,36382,68,"WAR OF KINGS lead-in!,2008,12
<br>The X-Men have been defeated.  Havok , Polaris and the Starjammers are being held and tortured in the most secure prison in the universe.  Marvel Girl, Korvus and Lilandra are being hunted by the Imperial Guard.  Vulcan is Emperor of the Shi'Ar Empire and his expansion has begun.  No King will stand when Vulcan and his armies are done.  Join Christopher Yost (X-FORCE) and Dustin Weaver (Star Wars:KOTR) as they spin the story of a fight against insurmountable odds.  Do not miss this mini-series that will change the shape of the Universe and pave the way for the War of Kings.
<br>Rated T+ ...$3.99
<br>", | X-Men, | letterer:Joe Caramagna | other:Chris Eliopoulos | other:Rian Hughes | colorist:Nathan Fairbairn | colorist:Brandon Peterson | inker:Jaime Mendoza | penciller:Dustin Weaver | writer:Chris Yost, | War of Kings, | onsaleDate:2008-12-17T00:00:00-0500 | focDate:2008-11-27T00:00:00-0500 | unlimitedDate:2009-11-04T00:00:00-0500 | digitalPurchaseDate:2012-06-05T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99
 
