4248,Iron Man (2004) #9,9,37652,58,"Collateral damage is no object to a ruthless stranger, who continues working his way down a list of targets.  A pattern is emerging, and Nick Fury wants answers.  Meanwhile, tensions between Iron Man and the New Avengers ratchet up to the breaking point. ", | Iron Man, | letterer:Joe Caramagna | colorist:Edgar Delgado | penciller (cover):Adi Granov | inker:Scott Hanna | writer:Charles Knauf | writer:Daniel Knauf | penciller:Patrick Zircher,, | onsaleDate:2006-06-21T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-07-20T00:00:00-0400 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,6

