26990,Uncanny X-Men: First Class Giant-Size Special (2009) #1,1,12609,157,"The original X-Men have left the building, and their replacements have arrived! How will Cyclops cope with the next generation of mutants, far more powerful and far less careful? Find out in this giant-sized special, featuring untold tales from the X-Men's pasts! The 8-year-old Storm enters the deadly Museum of Set! Banshee clashes with the hordes of Irish myth! Nightcrawler fights alongside his circus family! Colossus battles to save his friends in Siberia! And at long last, Wolverine reveals his slice-your-heart-and-hope-to-die true origin in 'The Man from S.N.I.K.T.'! One-Shot/Rated A ...$3.99", | X-Men, | colorist:Brad Anderson | colorist:Dennis Calero | colorist:Sean Galloway | colorist:Joe Infurnari | colorist:Guillem Mari | colorist:Val Staples | colorist:Skottie Young | inker:John Beatty | inker:Cameron Stewart | writer:Scott Gray | writer:Roger Langridge | writer:Jeff Parker | letterer:Nate Piekos | penciller:Craig Rousseau | penciller:David Williams,, | onsaleDate:2009-06-10T00:00:00-0400 | focDate:2009-05-21T00:00:00-0400 | unlimitedDate:2011-05-31T09:17:52-0400 | digitalPurchaseDate:2011-05-31T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,6

