19949,Iron Man (1998) #72,72,30613,60,"Vegas Bleeds Neon Part 3 (of 3).  Infected with a technological virus turning him into more machine than man, Tony Stark fights back - taking it to the source of the infection itself.",,,, | onsaleDate:2003-11-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-06-03T00:00:00-0400 | digitalPurchaseDate:2010-07-13T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2003,9

