14318,X-Men (1991) #30,30,50770,14,, | Archangel | Banshee | Beast | Bishop | Boomer | Cable | Cannonball | Crystal | Cyclops | Domino | Forge | Gambit | Havok | Jubilee | Nightcrawler | Professor X | Psylocke | Quicksilver | Rictor | Rogue, | editor:Bob Harras | editor:Lisa Patrick | penciller (cover):Andy Kubert | writer:Fabian Nicieza | letterer:Bill Oakley | colorist:Joe Rosas | inker:Matt Ryan,, | onsaleDate:1994-03-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2011-05-16T00:00:00-0400 | digitalPurchaseDate:2014-05-06T00:00:00-0400, | printPrice:1.95 | digitalPurchasePrice:1.99 ,2001,1

