29719,New Mutants Forever (2010) #2,2,13778,143,"The New Mutants find themselves up against the depraved villainy of Captain America's arch-nemesis, the Red Skull!  The Nazi madman has taken two of the young heroes captive and it's up to the rest of the team, along with Black Queen Selene, to save the day! But with half the team captured or sidelined, can they even hope to stand a chance?  Find out as best-selling X-Men scribe Chris Claremont continues his classic run alongside stellar artist Al Rio! Rated A ...$3.99",, | penciller:Art Adams | penciller:Al Rio | writer:Chris Claremont,, | onsaleDate:2010-09-01T00:00:00-0400 | focDate:2010-08-12T00:00:00-0400 | unlimitedDate:2011-08-24T00:00:00-0400, | printPrice:3.99 ,2010,9

