15699,Ultimate X-Men (2000) #1,1,9798,154,"The world stands on the brink of genetic war. Mankind makes the first move, launching an army of giant, cybernetic executioners called Sentinels - programmed to target and eliminate mutants. The only force preventing total annihilation: the X-Men! ", | Beast (Ultimate) | Cyclops (Ultimate) | Iceman (Ultimate) | Jean Grey (Ultimate) | Magneto (Ultimate) | Quicksilver (Ultimate) | Scarlet Witch (Ultimate) | Storm (Ultimate) | Wolverine (Ultimate) | X-Men (Ultimate), | letterer:Wes Abbot | letterer:Richard Starkings | editor:Pete Franco | editor:Mark Powers | colorist:Richard Isanove | penciller (cover):Adam Kubert | writer:Mark Millar | inker:Art Thibert,, | onsaleDate:2001-02-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-07-07T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,3

