16042,Captain America: What Price Glory (2003) #2,2,34102,45,,,,, | onsaleDate:2003-06-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-20T00:00:00-0500, | printPrice:0 ,2003,3

