15936,Sensational Spider-Man (2006) #39,39,55326,41,"Eddie Brock is a man consumed. By his cancer, by demons real and imagined, by his past as the deadly villain Venom. While his arch-foe Peter Parker and a group of his family and friends hold a sà©ance conducted by Madame Web to try and reach the comatose May, Brock will set in motion a plan that will either redeem all his past wrongs or damn him to everlasting suffering...Which will he choose?", | May Parker | Spider-Man | Toxin (Eddie Brock), | writer:Roberto Aguirre-Sacasa | penciller (cover):Clayton Crain | inker:Stefano Gaudiano | colorist:Dan Kemp | letterer:Cory Petit | penciller:Lee Weeks,, | onsaleDate:2007-07-25T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-06-09T00:00:00-0400 | digitalPurchaseDate:2010-04-27T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,7

