16157,Nova (2007) #5,5,39540,72,The Human Rocket is back in Kree space and prepared for cosmic adventure! But who is the mysterious woman in blue? Is she friend or foe? , | Nova, | colorist:Guru-eFX | writer:Dan Abnett | writer:Andy Lanning | penciller:Sean Chen | penciller (cover):Adi Granov | inker:Scott Hanna | letterer:Cory Petit, | Annihilation: Conquest, | onsaleDate:2007-08-30T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-08-28T00:00:00-0400 | digitalPurchaseDate:2011-04-19T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,8

