18667,Thor (1998) #42,42,39140,54,, | Sif | Thor | Ulik, | letterer:Wes Abbot | letterer:Richard Starkings | editor:Tom Brevoort | editor:Marc Sumerak | inker:Scott Hanna | inker:Scott Koblish | penciler:Stuart Immonen | penciler:Tom Raney | writer:Dan Jurgens | colorist:Dave Kemp,, | onsaleDate:2001-12-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-09-17T00:00:00-0400 | digitalPurchaseDate:2011-03-08T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,10

