308,Captain Marvel (2000) #19,19,22830,81,"""ODYSSEY"" pt. 1 It's the long awaited return of Rick Jones' wife, Marlo. But her arrival may not be the upbeat event Rick had been hoping for...especially when the first thing Marlo tries to do is annihilate the new Captain Marvel! 32 PGS./MARVEL PSR...$2.99",, | writer:Peter David | penciller (cover):Tom Feister | penciller (cover):Tony Harris | penciller:Aaron Lopresti,, | onsaleDate:2001-05-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-10-09T00:00:00-0400, | printPrice:2.99 ,2004,1

