3502,Fantastic Four (1998) #535,535,43108,40,It takes a monster to save a monster-that's Ben Grimm's thinking as he risks life and limb to rescue the out-of-control Hulk from himself-not to mention the embattled residents of a devastated Las Vegas!, | Fantastic Four, | penciller (cover):Jim Calafiore | penciller (cover):Mike McKone | letterer:Randy Gentile | inker:Andy Lanning | writer:Stan Lee | colorist:Paul Mounts,, | onsaleDate:2006-02-22T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,2

