17537,Avengers (1998) #52,52,57220,12,, | Avengers | Black Knight (Sir Percy of Scandia) | Captain America | Captain Marvel (Carol Danvers) | Firebird | Firestar | Hank Pym | Iron Man | Justice | Kang | Living Lightning | Namorita | Photon | Quicksilver | Silverclaw | Stingray (Walter Newell) | Thor | Triathlon | Vision | Wasp, | letterer:Comicraft | letterer:Richard Starkings | letterer:Saida Temofonte | editor:Tom Brevoort | writer:Kurt Busiek | penciler:Kieron Dwyer | penciler:Ivan Reis | inker:Randy Emberlin | colorist:Tom Smith,, | onsaleDate:2002-05-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-10-09T00:00:00-0400 | digitalPurchaseDate:2013-05-14T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,3

