20541,Captain Marvel (2000) #12,12,27696,77,,,, | Maximum Security, | onsaleDate:2000-10-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-10-09T00:00:00-0400, | printPrice:0 ,2003,7

