708,Daredevil (1998) #61,61,53772,25,"""THE WIDOW"" PART 1 (OF 4) She's back! You asked for it; you got it: Daredevil's fiery, redheaded ex-partner returns to Hell's Kitchen to help the new Kingpin keep the streets clean. But why is she really back? Guest-starring Nick Fury and the Avengers!", | Daredevil, | writer:Brian Michael Bendis | colorist:Matt Hollingsworth | penciller (cover):Alex Maleev,, | onsaleDate:2004-06-16T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-01-12T00:00:00-0500 | digitalPurchaseDate:2012-02-14T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2004,6

