1978,Captain America (2004) #7,7,2947,293,"Nomad is dead, struck down by the same hand that killed the Red Skull!  Now in a special interlude issue, we step back into Jack Monroe's last days and trace his last steps. Where had Jack been all these years, and what was he doing drowning his sorrows in some dive bar? Also -- what did Jack see that night, right before he breathed his last? You'll be shocked to find out!", | Captain America | Human Torch | Jane Foster | Nomad | Sub-Mariner | Winter Soldier, | writer:Ed Brubaker | colorist:Frank D'Armata | penciller (cover):Steve Epting | letterer:Randy Gentile | penciller:John Paul Leon,, | onsaleDate:2005-06-22T00:00:00-0400 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2010,11

