15528,Fantastic Four (1998) #10,10,16106,126,, | Fantastic Four, | writer:Chris Claremont | colorist:Liquid Color | editor:Bob Harras | editor:Jason Liebig | editor:Mark Powers | penciller (cover):Salvador Larroca | letterer:Richard Starkings | inker:Art Thibert,, | onsaleDate:1998-10-10T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2013-08-12T00:00:00-0400, | printPrice:0 ,2001,9

