15985,Marvel Adventures Hulk (2007) #1,1,11390,162,"The debut of the newest member of the critically-acclaimed MARVEL ADVENTURES line! Caught in a blast of gamma radiation, brilliant scientist Bruce Banner now finds himself in times of stress turning into the living engine of destruction know as THE INCREDIBLE HULK! <br>32 PGS./All Ages ...$2.99 <br>", | Hulk, | writer:Paul Benjamin | penciller:David Nakayama | penciller (cover):Carlo Pagualyan | letterer:Dave Sharpe,, | onsaleDate:2007-07-18T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-11-01T00:00:00-0400, | printPrice:2.99 ,2007,7

