16041,Captain America: What Price Glory (2003) #1,1,36347,37,,,,, | onsaleDate:2003-05-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:0 ,2003,3

