15889,World War Hulk: X-Men (2007) #1,1,2353,291,"When the Illuminati voted to shoot the Hulk into space, Professor X wasn't there...but the Hulk just found out he was supposed to be.  So he shows up at the Xavier Institute to ask a few pointed questions, Hulk style.  With the other teams away, only Beast and the New X-Men stand between the massive rage of the Hulk and the Professor...not to mention the younger students who'd be caught in the crossfire.  Can the X-Men-in-training survive the wrath of the Jade Giant until the other X-teams get back?  Or will the young mutants become casualties of the World War Hulk?,2007,7
<br>32 PGS./Rated A ...$2.99
<br>", | Hulk | Professor X | X-Men, | writer:Christos Gage | penciller (cover):Ed McGuinness | letterer:Cory Petit | penciller:Andrea Di Vito, | World War Hulk, | onsaleDate:2007-06-27T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-05-28T00:00:00-0400 | digitalPurchaseDate:2013-02-19T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
