35521,Amazing Spider-Man (1999) #654,654,53882,12,Amazing Spider-Man #654, | Captain Marvel (Carol Danvers) | Iron Fist (Danny Rand) | J. Jonah Jameson | Jessica Jones | Luke Cage | May Parker | Spider-Man | Thing | Venom (Flash Thompson), | inker:Greg Adams | inker:Roland Paris | letterer:Joe Caramagna | penciller (cover):Stefano Caselli | penciller:Ronan Cliquet | colorist:Fabio D'Auria | colorist:Marte Gracia | writer:Dan Slott | writer:Fred Van Lente | editor:Stephen Wacker,, | onsaleDate:2011-02-09T00:00:00-0500 | focDate:2011-01-26T00:00:00-0500 | unlimitedDate:2013-04-08T00:00:00-0400 | digitalPurchaseDate:2011-11-01T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2011,2

