24166,Immortal Iron Fist (2006) #26,26,21864,90,"Danny's escape from Hell gets down to the wire! Trapped in the mystical and secret eighth city of monsters, Danny and the Immortal Weapons have to make the prison-break of a lifetime...with Davos waiting to meet them outside! But will he help them run...or shove them back to their deaths?! By Duane Swierczynski (CABLE) and Travel Foreman (ARES)! Rated T  ...$2.99"," | Bride of Nine Spiders (Immortal Weapons) | Dog Brother #1 | Fat Cobra | Iron Fist (Danny Rand) | Iron Fist (Quan Yaozu) | Lei Kung, The Thunderer | Prince of Orphans | Steel Serpent (Davos) | Tiger's Beautiful Daughter", | colorist:June Chung | colorist:Juan Doe | colorist:Matt Milla | inker:Roberto Delatorre | inker:Tom Palmer | penciller:Travel Foreman | penciller:Patrick Zircher | editor:Justin Gabrie | letterer:Nate Piekos | writer:Duane Swierczynski,, | onsaleDate:2009-05-28T00:00:00-0400 | focDate:2009-05-07T00:00:00-0400 | unlimitedDate:2010-08-24T00:00:00-0400 | digitalPurchaseDate:2010-12-07T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2009,5

