5715,Ultimates 2 (2004) #13,13,1665,264,GRAND THEFT AMERICA PART 7 The first part of the exciting conclusion to ULTIMATES 2 is here! Allegiances will be made! Relationships will be ended! Heroes will rise!, | Captain America (Ultimate) | Giant-Man (Ultimate) | Hawkeye (Ultimate) | Quicksilver (Ultimate) | Scarlet Witch (Ultimate) | Thor (Ultimate) | Wasp (Ultimate), | letterer:Chris Eliopoulos | penciller (cover):Bryan Hitch | colorist:Laura Martin | writer:Mark Millar | inker:Paul Neary,, | onsaleDate:2007-05-16T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-07-28T00:00:00-0400 | digitalPurchaseDate:2010-12-22T00:00:00-0500, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2004,4

