30681,X-Men Forever (2009) #21,21,15530,115,"ASSAULT ON THE CONSORTIUM!!! Sometimes the best way to take down a secret organization is with a team of the best, strongest, fiercest mutants on the planet! But have the X-Men-along with Nick Fury-bitten off more than they can chew? You won't want to miss these heart-pounding issues, from ICONIC X-MEN WRITER CHRIS CLAREMONT and ORIGINAL X-MEN FOREVER SERIES ARTIST TOM GRUMMETT!  Rated A ...$3.99 (each)", | X-Men, | penciller:Rodney Buchemi | penciller:Tom Grummett | writer:Chris Claremont,, | onsaleDate:2010-04-14T00:00:00-0400 | focDate:2010-03-18T00:00:00-0400 | unlimitedDate:2010-12-24T00:00:00-0500 | digitalPurchaseDate:2013-05-28T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2010,4

