27309,X-Men Forever (2009) #5,5,27796,78,"NEW YORK TIMES BESTSELLING WRITER CHRIS CLAREMONT'S THRILLING RETURN TO THE X-MEN CONTINUES! The team continues to track down someone they used to think was a teammate, but has now turned out to be an imposter! Somehow, this is all linked to the death of Wolverine, and a big, shadowy organization known only as ""The Consortium."" PLUS! A whole new story begins with X-Men Forever #6! Comics legends Paul Smith and Terry Austin join the X-Men Forever team! As the X-Men attempt to recoup from brutal recent events, they're tested by an unlikely obstacle. Meanwhile, something big has surfaced in South America-an enemy the battered X-Men will have to face head-on! Plus, a Special 70th Anniversary Frame Variant featuring Dave Cockrum's original Storm design newly inked by Terry Austin! Rated A ...$3.99", | X-Men, | colorist:William Baumann | colorist:Wil Quintana | writer:Chris Claremont | penciller:Tom Grummett | inker:Cory Hamscher | letterer:Tom Orzechowski,, | onsaleDate:2009-08-12T00:00:00-0400 | focDate:2009-07-23T00:00:00-0400 | unlimitedDate:2010-09-08T00:00:00-0400 | digitalPurchaseDate:2012-06-12T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,8

