1889,Power Pack (2005) #1,1,14218,126,"""I Know What We Did That Summer"" <br>THE PACK IS BACK! Readers of all ages rejoice as Marvel's youngest team of super heroes returns for more awesome action, family fun and Snark-stomping adventures in this brand new series! It's the triumphant return of everyone's favorite super-powered siblings--Alex, Julie, Jack and Katie--in brand-new stories that are sure to delight new readers and longtime fans alike!  <br>In this issue: Katie Power is ready to reveal her secret super-hero life to the world...and it's up to her siblings to stop her before the truth can come back to haunt them! Better act fast, kids...'cause the Snarks are coming!  <br>32 PGS./All Ages ...$2.25 <br>", | Power Pack, | penciller (cover):Gurihiru | letterer:Dave Sharpe | writer:Marc Sumerak,, | onsaleDate:2005-04-06T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-12-03T00:00:00-0500, | printPrice:2.99 ,2005,4

