13325,Spider-Girl (1998),0,27226,70,, | Spider-Girl (May Parker), | inker:Brett Breeding | inker:Al Milgrom | inker:Bill Sienkiewicz | inker:Al Williamson | letterer:Virtual Calligraphy | letterer:Janice Chiang | letterer:Chris Eliopoulos | letterer:Jim Novak | editor:Kelly Corvese | writer:Tom DeFalco | penciller:Ron Frenz | penciller:Ron Lim | penciller:Patrick Olliffe | colorist:Christie Scheele | colorist:Bob Sharen | colorist:Matt Webb,, | onsaleDate:1998-10-05T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:0 22252,Spider-Girl (1998),0,27226,70,, | Spider-Girl (May Parker),,, | onsaleDate:1998-10-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-07-22T00:00:00-0400, | printPrice:0 ,2006,10

