1642,Incredible Hulk (1999) #78,78,44741,33,"The mystery of the tempest-tossed island continues to thicken as the Hulk finds himself in a major smackdown with a ""smash""-ing monster; at the same time, details of a tragic incident in his youth are seemingly an open book to the mysterious individual overseeing all that transpires there.", | Hulk, | writer:Peter David | colorist:Edgar Delgado | letterer:Randy Gentile | inker:Tom Palmer | penciller (cover):Lee Weeks,, | onsaleDate:2005-02-09T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2005,2

