6301,Mighty Avengers (2007) #2,2,121242,8,"ULTRON IS BACK and, yes, now he's a she. What?? Ultron's a girl?? It's Ultron as only Frank Cho can bring it. And the Mighty Avengers haven't had a moment to get to know each other before they are thrown into one of the most epic adventures in the history of the Avengers.", | Ares | Avengers | Black Widow | Captain Marvel (Carol Danvers) | Iron Man | Mole Man | Sentry (Robert Reynolds) | Ultron | Wasp | Wonder Man, | writer:Brian Michael Bendis | penciller (cover):Frank Cho | colorist:Jason Keith | letterer:Dave Lanphear, | Initiative, | onsaleDate:2007-04-18T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-06-24T00:00:00-0400 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2007,4

