18662,Thor (1998) #38,38,43170,33,, | Loki | Odin | Sif | Thor | Uatu The Watcher, | editor:Tom Brevoort | editor:Marc Sumerak | letterer:Oscar Gongora | letterer:Richard Starkings | penciler:Stuart Immonen | penciler:Barry Windsor-Smith | writer:Dan Jurgens | colorist:Dave Kemp | inker:Scott Koblish,, | onsaleDate:2001-08-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2011-03-01T10:01:52-0500 | digitalPurchaseDate:2011-03-01T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,6

