15013,X-Treme X-Men (2001) #11,11,78328,8,, | Bishop | Hank Pym | Iron Man | Quicksilver | Rogue | Scarlet Witch | Thor | Thunderbird (Neal Shaara) | Viper | Vision | Wasp | Wonder Man | X-Men, | writer:Chris Claremont | colorist:Liquid Graphics | penciller (cover):Salvador Larroca | editor:Andrew Lis | editor:Lynne Yoshii | letterer:Tom Orzechowski,, | onsaleDate:2002-05-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2012-01-17T00:00:00-0500, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,3

