16056,Marvel Knights (2000) #10,10,33828,52,"Ride along with the Punisher as he makes an unexpected detour -- to the slammer. Will Frank Castle pay for his crimes? Or will he use his ""get out of jail free"" card? ", | Black Widow | Dagger | Punisher, | editor:Kelly Lamy | editor:Nanci Dakesian | editor:Stuart Moore | penciler:Eduardo Barreto | penciler:Trent Kaniuga | inker:Nelson DeCastro | inker:Danny K. Miki | writer:Chuck Dixon | colorist:Dave Kemp | colorist:Avalon Studio | letterer:Jason Levine | letterer:Richard Starkings,, | onsaleDate:2001-04-01T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-06-08T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,2

