586,Kabuki (2004) #1,1,25306,91,"""THE ALCHEMY"" PART 1 It's a new start for Kabuki and the perfect jumping-on issue for new readers! When you are a former operative for a Japanese agency, how do you start a new life? You've heard about all the awards... You've heard everyone talking about why Kabuki is so amazing and mind-blowing... Now is the chance to see what all the talk is about! From the award-winning writer and artist of Daredevil that brought you ""Parts of a Hole,"" ""Wake Up,"" and ""Echo,"" this new series marks the 10th anniversary of Kabuki and features a special chronology of Kabuki's early beginnings, including never-before-published Kabuki art by BRIAN MICHAEL BENDIS.", | Kabuki, | penciller (cover):David Mack,, | onsaleDate:2004-07-14T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500, | printPrice:2.99 ,2004,7

