29243,Official Handbook of the Marvel Universe A to Z Update (2010) #2,2,5312,267,"The OFFICIAL HANDBOOK continues its 2010 crusade to chronicle the Marvel Universe with 64 pages of ALL-NEW profiles with EXCLUSIVE ORIGINAL ART for dozens of characters! This issue covers the spectrum of the Marvel U... The men: Maximus the Mad! Phil Sheldon! Skeleton Ki! The women: Shooting Star! Poundcakes! Ecstacy! The aliens: Acanti! Dire Wraiths! Quwrlln! The groups: Leatherneck Raiders! Night Shift! Damage Control! Plus many, many more! Rated T  ...$3.99",, | penciller:Kalman Andrasofszky,, | onsaleDate:2010-06-16T00:00:00-0400 | focDate:2010-05-27T00:00:00-0400, | printPrice:3.99 ,2010,6

