3432,Iron Man: Inevitable (2005) #2,2,25373,74,The Spymaster makes his first move -- which means it's the armored Avenger vs. the Ghost!  Classic enemies are emerging with all-new agendas as Tony Stark fights to survive., | Iron Man, | writer:Joe Casey | penciller (cover):Frazer Irving,, | onsaleDate:2006-01-18T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-05-05T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,1

