3900,New X-Men (2004) #24,24,42038,52, The dire consequences of last issue have put the students of the Xavier Institute in their most dangerous situation yet.  Reverend Stryker has replaced his crucifixes and prayers with bullets and hand grenades.  Can the kids survive his brand of conversion?, | X-Men, | penciller (cover):Mark Brooks | writer:Craig Kyle | writer:Chris Yost | inker:Jaime Mendoza | colorist:Brian Reber | letterer:Dave Sharpe,, | onsaleDate:2006-03-08T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,3

