544,Loki (2004) #2,2,30987,67,"In this story, Loki's insatiable lust for power, his conflicted sentiments toward Sif, his antipathy toward Balder, and the feelings of longing and resentment toward his older brother, Thor, and uncaring father, Odin, will take on new meaning.", | Loki, | penciller (cover):Esad Ribic | writer:Rob Rodi,, | onsaleDate:2004-07-21T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2008-05-22T00:00:00-0400 | digitalPurchaseDate:2010-10-05T00:00:00-0400, | printPrice:3.5 | digitalPurchasePrice:1.99 ,2004,7

