21941,Astonishing X-Men (2004) #27,27,86759,7,"""GHOST BOX,"" PART 3  Big action. Big Science.  And a big mystery to solve!  The superstar team of Warren Ellis and Simone Bianchi take the X-Men to the ""Second Stage""! ""Messiah CompleX"" pulled the X-Men team together, ""Divided We Stand"" tore them apart.  Now the X-Men are back to business -- with a new look, a new base of operations, and a mission that will take them into mind-bending and previously uncharted territory -- one that will test them -- and their leader Cyclops -- to their very core.  You won't believe your eyes. Rated T  ...$2.99", | Colossus | Cyclops | Emma Frost | Kitty Pryde | Storm | Wolverine | X-Men, | penciller:Simone Bianchi | letterer:Joe Caramagna | other:Chris Eliopoulos | other:Simone Peruzzi | writer:Warren Ellis,, | onsaleDate:2008-10-15T00:00:00-0400 | focDate:2008-09-25T00:00:00-0400 | unlimitedDate:2009-09-23T00:00:00-0400 | digitalPurchaseDate:2011-02-16T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2008,10

