10551,Peter Parker: Spider-Man (1999) #40,40,51288,17,,,,, | onsaleDate:2002-04-01T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500, | printPrice:0 ,2002,2

