21781,Captain Britain and MI: 13 (2008) #4,4,36806,63,"It's the final battle for Britain as MI-13 makes its last stand against the Skrulls.  But the door to the darkness has been opened, and evil is loose in the world, and that might make even the end of the Secret Invasion look like the beginning of something much worse.  Be here for the moment a team is created, a hero returns and a new legacy is born.,2008,8
<br>Rated T+ ...$2.99
<br>",, | letterer:Joe Caramagna | writer:Paul Cornell | inker:Jesse Delperdang | other:Chris Eliopoulos | penciller:Bryan Hitch | penciller:Leonard Kirk | colorist:Morry Hollowell | colorist:Brian Reber, | Secret Invasion, | onsaleDate:2008-08-13T00:00:00-0400 | focDate:2008-07-24T00:00:00-0400 | unlimitedDate:2010-02-25T00:00:00-0500 | digitalPurchaseDate:2010-11-16T00:00:00-0500, | printPrice:2.99 | digitalPurchasePrice:1.99
 
