30184,Secret Warriors (2008) #24,24,22704,80,"""Wheels Within Wheels"" Part 1! As the long fight between the Secret Warriors and Hydra draws to its inevitable conclusion, Nick Fury's final wild card is revealed. Just who are the members of Fury's third covert team and what have they been up to all this time? Join us for the beginning of the end of the book that has ComicBookResources.com raving ""If you aren't reading SECRET WARRIORS you're missing out on a great, anything-goes series; trust me, this is a book that just keeps getting better every month.""", | Hydra | Nick Fury | Secret Warriors, | writer:Jonathan Hickman | letterer:Dave Lanphear | artist:David Marquez | editor:Joe Quesada | editor:Lauren Sankovitch | penciller (cover):Paul Renaud | penciller:Alessandro Vitti,, | onsaleDate:2011-01-26T00:00:00-0500 | focDate:2011-01-13T00:00:00-0500 | unlimitedDate:2012-01-06T00:00:00-0500 | digitalPurchaseDate:2012-08-14T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2011,2

