4440,New X-Men (2004) #28,28,39766,55,"The New X-Men have been killed, blown up, and absolutely decimated.  Now, they're on the offensive!  But after all they've been through, will they have the strength to defeat their toughest enemy yet? Hey, maybe the New Avengers could help!", | Captain Marvel (Carol Danvers) | Forge | Hellion | Iron Man | Surge | X-23 | X-Men, | writer:Craig Kyle | writer:Chris Yost | penciller (cover):Paco Medina | colorist:Brian Reber | letterer:Dave Sharpe | inker:Juan Vlasco,, | onsaleDate:2006-07-19T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2010-04-01T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99 ,2006,7

