27063,War of Kings (2009) #6,6,40095,47,"This is it - the big fight for all the cosmic marbles! Shi'Ar vs. Inhuman! Black Bolt vs. Vulcan! Who will rule? The fate of two intergalactic civilizations teeters on the brink, and the outcome of this conflict will send shockwaves throughout the Marvel Universe! Don't miss the climactic chapter in what IGN.com calls: ""Action-packed but intimate and character driven...this could very well be the textbook definition of how to execute major superhero storylines."" Rated T  ...$3.99",, | writer:Dan Abnett | writer:Andy Lanning | letterer:Joe Caramagna | other:Chris Eliopoulos | inker:Andrew Hennessy | inker:Rick Magyar | penciller:Paul Pelletier | penciller:Andrea Di Vito | colorist:Brandon Peterson | colorist:Wil Quintana, | War of Kings, | onsaleDate:2009-08-05T00:00:00-0400 | focDate:2009-07-16T00:00:00-0400 | unlimitedDate:2011-02-10T00:00:00-0500 | digitalPurchaseDate:2012-06-12T00:00:00-0400, | printPrice:3.99 | digitalPurchasePrice:1.99 ,2009,8

