15642,Daredevil (1998) #4,4,38834,32,, | Black Widow | Bullseye | Daredevil | Karen Page, | letterer:Liz Agraphiotis | letterer:Richard Starkings | editor:Nanci Dakesian | editor:Jimmy Palmiotti | editor:Joe Quesada | colorist:Dan Kemp | colorist:Laura Martin | colorist:Drew Struzan | colorist:Avalon Studio | writer:Kevin Smith | writer:Kevin West,, | onsaleDate:1999-02-04T00:00:00-0500 | focDate:1961-01-01T00:00:00-0500 | unlimitedDate:2009-06-08T00:00:00-0400 | digitalPurchaseDate:2011-07-26T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,2

