15715,Ultimate X-Men (2000) #24,24,95234,10,"HELLFIRE AND BRIMSTONE PART 4 Cyclops and Wolverine do battle with a hyper-intelligent zombie-making super computer! Plus, Kitty Pryde discovers a new use for her powers!", | Angel (Ultimate) | Beast (Ultimate) | Blob (Ultimate) | Colossus (Ultimate) | Cyclops (Ultimate) | Hellfire Club (Ultimate) | Iceman (Ultimate) | Jean Grey (Ultimate) | Nightcrawler (Ultimate) | Stacy X (Ultimate) | Storm (Ultimate) | X-Men (Ultimate), | penciller:Kaare Andrews | penciller:Kia Asamiya | writer:Chuck Austen | writer:Stan Lee | writer:Mark Millar | editor:C. B. Cebulski | editor:Ralph Macchio | editor:Brian Smith | letterer:Chris Eliopoulos | letterer:Paul Tutrone | colorist:Richard Isanove | colorist:Dave McCaig | colorist:J.d. Smith | penciller (cover):Adam Kubert,, | onsaleDate:2003-01-10T00:00:00-0500 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2009-04-01T00:00:00-0400 | digitalPurchaseDate:2010-09-21T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2002,11

