1939,X-Men: The End - Heroes and Martyrs (2005) #3,3,58860,25,"In the depths of Shi'ar space, at the heart of the great Starjammer, Aliyah is finally reunited with her mother, Deathbird! But this tender reunion is merely the prelude, as the face of the foe who's been striking at the X-Men becomes more clear!,2005,5
<br>32 PGS./Marvel PSR ...$2.99
<br>", | X-Men, | penciller:Sean Chen | writer:Chris Claremont | inker:Sandu Florea | colorist:Ian Hannin | penciller (cover):Greg Land | letterer:Dave Sharpe,, | onsaleDate:2005-05-11T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-04-28T00:00:00-0400 | digitalPurchaseDate:2011-03-22T00:00:00-0400, | printPrice:2.99 | digitalPurchasePrice:1.99
 
