15033,X-Treme X-Men (2001) #3,3,110746,4,, | Beast | Bishop | Psylocke | Rogue | Storm | Thunderbird (Neal Shaara) | Vargas | X-Men, | writer:Chris Claremont | editor:Frank Dunkerley | editor:Matt Hicks | colorist:Liquid Graphics | penciller (cover):Salvador Larroca | letterer:Tom Orzechowski,, | onsaleDate:2001-09-01T00:00:00-0400 | focDate:-0001-11-30T00:00:00-0500 | unlimitedDate:2007-11-13T00:00:00-0500 | digitalPurchaseDate:2011-10-25T00:00:00-0400, | printPrice:0 | digitalPurchasePrice:1.99 ,2001,7

